#"INDEX","LOCATION","STATE","SEVERITY","NAME","DATE/TIME","USER","NOTES"
"630","Slot 1","Clearing","Cleared","Demodulator not locked","Wed 12-Aug-2015  21:02:16.9 (GMT-06:00)","SYS",""
"631","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Wed 12-Aug-2015  21:02:17.2 (GMT-06:00)","SYS",""
"632","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Wed 12-Aug-2015  21:02:26.2 (GMT-06:00)","SYS",""
"633","Slot 1","Raising","Major","Demodulator not locked","Wed 12-Aug-2015  21:34:03.3 (GMT-06:00)","SYS",""
"634","Slot 1","Clearing","Cleared","Demodulator not locked","Wed 12-Aug-2015  21:34:03.9 (GMT-06:00)","SYS",""
"635","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Wed 12-Aug-2015  21:34:04.2 (GMT-06:00)","SYS",""
"636","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Wed 12-Aug-2015  21:34:13.2 (GMT-06:00)","SYS",""
"637","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Wed 12-Aug-2015  22:12:22.2 (GMT-06:00)","SYS",""
"638","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Wed 12-Aug-2015  22:12:32.2 (GMT-06:00)","SYS",""
"639","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Wed 12-Aug-2015  22:44:36.2 (GMT-06:00)","SYS",""
"640","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Wed 12-Aug-2015  22:44:45.2 (GMT-06:00)","SYS",""
"641","Slot 1","Raising","Major","Demodulator not locked","Thu 13-Aug-2015  00:08:43.7 (GMT-06:00)","SYS",""
"642","Slot 1","Clearing","Cleared","Demodulator not locked","Thu 13-Aug-2015  00:08:43.9 (GMT-06:00)","SYS",""
"643","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Thu 13-Aug-2015  00:08:45.2 (GMT-06:00)","SYS",""
"644","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Thu 13-Aug-2015  00:08:54.2 (GMT-06:00)","SYS",""
"645","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Thu 13-Aug-2015  12:03:36.1 (GMT-06:00)","SYS",""
"646","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Thu 13-Aug-2015  12:03:45.1 (GMT-06:00)","SYS",""
"647","Slot 1","Raising","Major","Demodulator not locked","Thu 13-Aug-2015  14:21:39.4 (GMT-06:00)","SYS",""
"648","Slot 1","Clearing","Cleared","Demodulator not locked","Thu 13-Aug-2015  14:21:39.6 (GMT-06:00)","SYS",""
"649","Slot 1","Raising","Critical","Traffic path down","Thu 13-Aug-2015  14:21:39.9 (GMT-06:00)","SYS",""
"650","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Thu 13-Aug-2015  14:21:40.1 (GMT-06:00)","SYS",""
"651","Slot 1","Clearing","Cleared","Traffic path down","Thu 13-Aug-2015  14:21:41.0 (GMT-06:00)","SYS",""
"652","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Thu 13-Aug-2015  14:21:49.1 (GMT-06:00)","SYS",""
"653","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Thu 13-Aug-2015  14:33:11.1 (GMT-06:00)","SYS",""
"654","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Thu 13-Aug-2015  14:33:20.1 (GMT-06:00)","SYS",""
"655","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Thu 13-Aug-2015  14:45:50.1 (GMT-06:00)","SYS",""
"656","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Thu 13-Aug-2015  14:45:59.1 (GMT-06:00)","SYS",""
"657","Slot 1","Raising","Major","Demodulator not locked","Thu 13-Aug-2015  17:56:41.1 (GMT-06:00)","SYS",""
"658","Slot 1","Raising","Critical","Traffic path down","Thu 13-Aug-2015  17:56:41.1 (GMT-06:00)","SYS",""
"659","Slot 1","Raising","Warning","10-3 BER threshold exceeded","Thu 13-Aug-2015  17:56:41.1 (GMT-06:00)","SYS",""
"660","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Thu 13-Aug-2015  17:56:41.1 (GMT-06:00)","SYS",""
"661","Slot 3","Raising","Major","DPP channel link down","Thu 13-Aug-2015  17:56:41.2 (GMT-06:00)","SYS",""
"662","Slot 1","Clearing","Cleared","Demodulator not locked","Thu 13-Aug-2015  17:56:41.9 (GMT-06:00)","SYS",""
"663","Slot 3","Clearing","Cleared","DPP channel link down","Thu 13-Aug-2015  17:56:42.2 (GMT-06:00)","SYS",""
"664","Slot 1","Clearing","Cleared","Traffic path down","Thu 13-Aug-2015  17:56:43.1 (GMT-06:00)","SYS",""
"665","Slot 1","Clearing","Cleared","10-3 BER threshold exceeded","Thu 13-Aug-2015  17:56:43.1 (GMT-06:00)","SYS",""
"666","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Thu 13-Aug-2015  17:56:51.1 (GMT-06:00)","SYS",""
"667","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Thu 13-Aug-2015  21:43:34.1 (GMT-06:00)","SYS",""
"668","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Thu 13-Aug-2015  21:43:43.1 (GMT-06:00)","SYS",""
"669","Slot 1","Raising","Major","Demodulator not locked","Fri 14-Aug-2015  00:15:46.1 (GMT-06:00)","SYS",""
"670","Slot 1","Raising","Critical","Traffic path down","Fri 14-Aug-2015  00:15:46.1 (GMT-06:00)","SYS",""
"671","Slot 1","Raising","Warning","10-3 BER threshold exceeded","Fri 14-Aug-2015  00:15:46.1 (GMT-06:00)","SYS",""
"672","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Fri 14-Aug-2015  00:15:46.1 (GMT-06:00)","SYS",""
"673","Slot 1","Clearing","Cleared","Demodulator not locked","Fri 14-Aug-2015  00:15:46.3 (GMT-06:00)","SYS",""
"674","Slot 1","Clearing","Cleared","10-3 BER threshold exceeded","Fri 14-Aug-2015  00:15:48.1 (GMT-06:00)","SYS",""
"675","Slot 1","Clearing","Cleared","Traffic path down","Fri 14-Aug-2015  00:15:48.5 (GMT-06:00)","SYS",""
"676","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Fri 14-Aug-2015  00:15:57.1 (GMT-06:00)","SYS",""
"677","Slot 3","Raising","Major","DPP channel link down","Fri 14-Aug-2015  00:19:02.0 (GMT-06:00)","SYS",""
"678","Slot 1","Raising","Major","Demodulator not locked","Fri 14-Aug-2015  00:19:02.1 (GMT-06:00)","SYS",""
"679","Slot 1","Raising","Critical","Traffic path down","Fri 14-Aug-2015  00:19:02.1 (GMT-06:00)","SYS",""
"680","Slot 1","Raising","Warning","10-3 BER threshold exceeded","Fri 14-Aug-2015  00:19:02.1 (GMT-06:00)","SYS",""
"681","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Fri 14-Aug-2015  00:19:02.1 (GMT-06:00)","SYS",""
"682","Slot 1","Clearing","Cleared","Demodulator not locked","Fri 14-Aug-2015  00:19:02.3 (GMT-06:00)","SYS",""
"683","Slot 3","Clearing","Cleared","DPP channel link down","Fri 14-Aug-2015  00:19:03.0 (GMT-06:00)","SYS",""
"684","Slot 1","Clearing","Cleared","Traffic path down","Fri 14-Aug-2015  00:19:04.1 (GMT-06:00)","SYS",""
"685","Slot 1","Clearing","Cleared","10-3 BER threshold exceeded","Fri 14-Aug-2015  00:19:05.1 (GMT-06:00)","SYS",""
"686","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Fri 14-Aug-2015  00:19:13.1 (GMT-06:00)","SYS",""
"687","Slot 1","Raising","Major","Demodulator not locked","Fri 14-Aug-2015  02:06:51.1 (GMT-06:00)","SYS",""
"688","Slot 1","Raising","Critical","Traffic path down","Fri 14-Aug-2015  02:06:51.1 (GMT-06:00)","SYS",""
"689","Slot 1","Raising","Warning","10-3 BER threshold exceeded","Fri 14-Aug-2015  02:06:51.1 (GMT-06:00)","SYS",""
"690","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Fri 14-Aug-2015  02:06:51.1 (GMT-06:00)","SYS",""
"691","Slot 1","Clearing","Cleared","Demodulator not locked","Fri 14-Aug-2015  02:06:51.9 (GMT-06:00)","SYS",""
"692","Slot 1","Clearing","Cleared","10-3 BER threshold exceeded","Fri 14-Aug-2015  02:06:53.1 (GMT-06:00)","SYS",""
"693","Slot 1","Clearing","Cleared","Traffic path down","Fri 14-Aug-2015  02:06:53.5 (GMT-06:00)","SYS",""
"694","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Fri 14-Aug-2015  02:07:02.1 (GMT-06:00)","SYS",""
"695","Slot 1","Raising","Major","Demodulator not locked","Fri 14-Aug-2015  15:44:57.0 (GMT-06:00)","SYS",""
"696","Slot 1","Raising","Critical","Traffic path down","Fri 14-Aug-2015  15:44:57.1 (GMT-06:00)","SYS",""
"697","Slot 1","Raising","Warning","10-3 BER threshold exceeded","Fri 14-Aug-2015  15:44:57.2 (GMT-06:00)","SYS",""
"698","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Fri 14-Aug-2015  15:44:57.2 (GMT-06:00)","SYS",""
"699","Slot 1","Clearing","Cleared","Demodulator not locked","Fri 14-Aug-2015  15:44:57.2 (GMT-06:00)","SYS",""
"700","Slot 1","Clearing","Cleared","Traffic path down","Fri 14-Aug-2015  15:44:59.2 (GMT-06:00)","SYS",""
"701","Slot 1","Clearing","Cleared","10-3 BER threshold exceeded","Fri 14-Aug-2015  15:44:59.2 (GMT-06:00)","SYS",""
"702","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Fri 14-Aug-2015  15:45:08.1 (GMT-06:00)","SYS",""
"703","Slot 1","Raising","Major","Demodulator not locked","Fri 14-Aug-2015  21:10:50.2 (GMT-06:00)","SYS",""
"704","Slot 1","Clearing","Cleared","Demodulator not locked","Fri 14-Aug-2015  21:10:50.8 (GMT-06:00)","SYS",""
"705","Slot 1","Raising","Critical","Traffic path down","Fri 14-Aug-2015  21:10:50.9 (GMT-06:00)","SYS",""
"706","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Fri 14-Aug-2015  21:10:51.1 (GMT-06:00)","SYS",""
"707","Slot 1","Clearing","Cleared","Traffic path down","Fri 14-Aug-2015  21:10:53.1 (GMT-06:00)","SYS",""
"708","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Fri 14-Aug-2015  21:11:01.1 (GMT-06:00)","SYS",""
"709","Slot 1","Raising","Major","Demodulator not locked","Sat 15-Aug-2015  00:25:50.9 (GMT-06:00)","SYS",""
"710","Slot 1","Clearing","Cleared","Demodulator not locked","Sat 15-Aug-2015  00:25:51.1 (GMT-06:00)","SYS",""
"711","Slot 1","Raising","Critical","Traffic path down","Sat 15-Aug-2015  00:25:51.1 (GMT-06:00)","SYS",""
"712","Slot 1","Raising","Warning","10-3 BER threshold exceeded","Sat 15-Aug-2015  00:25:51.1 (GMT-06:00)","SYS",""
"713","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Sat 15-Aug-2015  00:25:51.1 (GMT-06:00)","SYS",""
"714","Slot 1","Clearing","Cleared","Traffic path down","Sat 15-Aug-2015  00:25:53.1 (GMT-06:00)","SYS",""
"715","Slot 1","Clearing","Cleared","10-3 BER threshold exceeded","Sat 15-Aug-2015  00:25:53.1 (GMT-06:00)","SYS",""
"716","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Sat 15-Aug-2015  00:26:01.1 (GMT-06:00)","SYS",""
"717","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Sat 15-Aug-2015  00:35:45.1 (GMT-06:00)","SYS",""
"718","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Sat 15-Aug-2015  00:35:54.1 (GMT-06:00)","SYS",""
"719","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Sat 15-Aug-2015  09:57:02.1 (GMT-06:00)","SYS",""
"720","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Sat 15-Aug-2015  09:57:11.1 (GMT-06:00)","SYS",""
"721","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Sat 15-Aug-2015  13:03:46.1 (GMT-06:00)","SYS",""
"722","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Sat 15-Aug-2015  13:03:56.1 (GMT-06:00)","SYS",""
"723","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Sat 15-Aug-2015  13:04:50.1 (GMT-06:00)","SYS",""
"724","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Sat 15-Aug-2015  13:04:59.1 (GMT-06:00)","SYS",""
"725","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Sat 15-Aug-2015  14:47:02.1 (GMT-06:00)","SYS",""
"726","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Sat 15-Aug-2015  14:47:11.1 (GMT-06:00)","SYS",""
"727","Slot 1","Raising","Major","Demodulator not locked","Sat 15-Aug-2015  15:20:34.6 (GMT-06:00)","SYS",""
"728","Slot 1","Raising","Critical","Traffic path down","Sat 15-Aug-2015  15:20:35.1 (GMT-06:00)","SYS",""
"729","Slot 1","Raising","Warning","10-3 BER threshold exceeded","Sat 15-Aug-2015  15:20:35.1 (GMT-06:00)","SYS",""
"730","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Sat 15-Aug-2015  15:20:35.1 (GMT-06:00)","SYS",""
"731","Slot 1","Clearing","Cleared","Demodulator not locked","Sat 15-Aug-2015  15:20:35.2 (GMT-06:00)","SYS",""
"732","Slot 1","Clearing","Cleared","Traffic path down","Sat 15-Aug-2015  15:20:37.1 (GMT-06:00)","SYS",""
"733","Slot 1","Clearing","Cleared","10-3 BER threshold exceeded","Sat 15-Aug-2015  15:20:37.1 (GMT-06:00)","SYS",""
"734","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Sat 15-Aug-2015  15:20:45.1 (GMT-06:00)","SYS",""
"735","Slot 1","Raising","Major","Demodulator not locked","Sat 15-Aug-2015  18:18:15.4 (GMT-06:00)","SYS",""
"736","Slot 1","Clearing","Cleared","Demodulator not locked","Sat 15-Aug-2015  18:18:15.6 (GMT-06:00)","SYS",""
"737","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Sat 15-Aug-2015  18:18:16.1 (GMT-06:00)","SYS",""
"738","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Sat 15-Aug-2015  18:18:25.1 (GMT-06:00)","SYS",""
"739","Slot 1","Raising","Major","Demodulator not locked","Sat 15-Aug-2015  23:07:07.2 (GMT-06:00)","SYS",""
"740","Slot 3","Raising","Major","DPP channel link down","Sat 15-Aug-2015  23:07:07.3 (GMT-06:00)","SYS",""
"741","Slot 1","Clearing","Cleared","Demodulator not locked","Sat 15-Aug-2015  23:07:07.6 (GMT-06:00)","SYS",""
"742","Slot 1","Raising","Critical","Traffic path down","Sat 15-Aug-2015  23:07:08.0 (GMT-06:00)","SYS",""
"743","Slot 3","Clearing","Cleared","DPP channel link down","Sat 15-Aug-2015  23:07:08.3 (GMT-06:00)","SYS",""
"744","Slot 1","Clearing","Cleared","Traffic path down","Sat 15-Aug-2015  23:07:09.0 (GMT-06:00)","SYS",""
"745","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Sat 15-Aug-2015  23:07:09.1 (GMT-06:00)","SYS",""
"746","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Sat 15-Aug-2015  23:07:18.1 (GMT-06:00)","SYS",""
"747","Slot 1","Raising","Major","Demodulator not locked","Sun 16-Aug-2015  15:41:45.9 (GMT-06:00)","SYS",""
"748","Slot 1","Raising","Critical","Traffic path down","Sun 16-Aug-2015  15:41:46.1 (GMT-06:00)","SYS",""
"749","Slot 1","Raising","Warning","10-3 BER threshold exceeded","Sun 16-Aug-2015  15:41:46.1 (GMT-06:00)","SYS",""
"750","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Sun 16-Aug-2015  15:41:46.1 (GMT-06:00)","SYS",""
"751","Slot 1","Clearing","Cleared","Demodulator not locked","Sun 16-Aug-2015  15:41:46.6 (GMT-06:00)","SYS",""
"752","Slot 1","Raising","Major","Demodulator not locked","Sun 16-Aug-2015  15:41:46.7 (GMT-06:00)","SYS",""
"753","Slot 1","Clearing","Cleared","Demodulator not locked","Sun 16-Aug-2015  15:41:46.9 (GMT-06:00)","SYS",""
"754","Slot 1","Clearing","Cleared","Traffic path down","Sun 16-Aug-2015  15:41:48.1 (GMT-06:00)","SYS",""
"755","Slot 1","Clearing","Cleared","10-3 BER threshold exceeded","Sun 16-Aug-2015  15:41:49.1 (GMT-06:00)","SYS",""
"756","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Sun 16-Aug-2015  15:41:57.1 (GMT-06:00)","SYS",""
"757","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Sun 16-Aug-2015  17:33:46.1 (GMT-06:00)","SYS",""
"758","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Sun 16-Aug-2015  17:33:55.1 (GMT-06:00)","SYS",""
"759","Slot 3","Raising","Major","DPP channel link down","Sun 16-Aug-2015  17:52:40.1 (GMT-06:00)","SYS",""
"760","Slot 1","Raising","Major","Demodulator not locked","Sun 16-Aug-2015  17:52:40.4 (GMT-06:00)","SYS",""
"761","Slot 1","Clearing","Cleared","Demodulator not locked","Sun 16-Aug-2015  17:52:40.6 (GMT-06:00)","SYS",""
"762","Slot 3","Clearing","Cleared","DPP channel link down","Sun 16-Aug-2015  17:52:41.1 (GMT-06:00)","SYS",""
"763","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Sun 16-Aug-2015  17:52:42.1 (GMT-06:00)","SYS",""
"764","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Sun 16-Aug-2015  17:52:51.1 (GMT-06:00)","SYS",""
"765","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Sun 16-Aug-2015  18:23:27.1 (GMT-06:00)","SYS",""
"766","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Sun 16-Aug-2015  18:23:36.1 (GMT-06:00)","SYS",""
"767","Slot 1","Raising","Major","Demodulator not locked","Sun 16-Aug-2015  19:31:04.4 (GMT-06:00)","SYS",""
"768","Slot 1","Clearing","Cleared","Demodulator not locked","Sun 16-Aug-2015  19:31:05.0 (GMT-06:00)","SYS",""
"769","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Sun 16-Aug-2015  19:31:05.1 (GMT-06:00)","SYS",""
"770","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Sun 16-Aug-2015  19:31:15.1 (GMT-06:00)","SYS",""
"771","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Sun 16-Aug-2015  20:48:08.1 (GMT-06:00)","SYS",""
"772","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Sun 16-Aug-2015  20:48:17.1 (GMT-06:00)","SYS",""
"773","Slot 1","Raising","Major","Demodulator not locked","Sun 16-Aug-2015  21:58:40.4 (GMT-06:00)","SYS",""
"774","Slot 1","Clearing","Cleared","Demodulator not locked","Sun 16-Aug-2015  21:58:40.6 (GMT-06:00)","SYS",""
"775","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Sun 16-Aug-2015  21:58:41.1 (GMT-06:00)","SYS",""
"776","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Sun 16-Aug-2015  21:58:50.1 (GMT-06:00)","SYS",""
"777","Slot 1","Raising","Major","Demodulator not locked","Mon 17-Aug-2015  00:01:15.1 (GMT-06:00)","SYS",""
"778","Slot 1","Clearing","Cleared","Demodulator not locked","Mon 17-Aug-2015  00:01:15.3 (GMT-06:00)","SYS",""
"779","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Mon 17-Aug-2015  00:01:16.1 (GMT-06:00)","SYS",""
"780","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Mon 17-Aug-2015  00:01:25.1 (GMT-06:00)","SYS",""
"781","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Mon 17-Aug-2015  00:16:01.1 (GMT-06:00)","SYS",""
"782","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Mon 17-Aug-2015  00:16:10.1 (GMT-06:00)","SYS",""
"783","Slot 1","Raising","Major","Demodulator not locked","Mon 17-Aug-2015  00:34:33.5 (GMT-06:00)","SYS",""
"784","Slot 1","Clearing","Cleared","Demodulator not locked","Mon 17-Aug-2015  00:34:33.7 (GMT-06:00)","SYS",""
"785","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Mon 17-Aug-2015  00:34:34.1 (GMT-06:00)","SYS",""
"786","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Mon 17-Aug-2015  00:34:43.1 (GMT-06:00)","SYS",""
"787","Slot 1","Raising","Major","Demodulator not locked","Mon 17-Aug-2015  00:55:09.1 (GMT-06:00)","SYS",""
"788","Slot 1","Clearing","Cleared","Demodulator not locked","Mon 17-Aug-2015  00:55:09.3 (GMT-06:00)","SYS",""
"789","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Mon 17-Aug-2015  00:55:10.1 (GMT-06:00)","SYS",""
"790","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Mon 17-Aug-2015  00:55:19.1 (GMT-06:00)","SYS",""
"791","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Mon 17-Aug-2015  02:33:50.1 (GMT-06:00)","SYS",""
"792","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Mon 17-Aug-2015  02:33:59.1 (GMT-06:00)","SYS",""
"793","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Mon 17-Aug-2015  03:20:22.1 (GMT-06:00)","SYS",""
"794","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Mon 17-Aug-2015  03:20:33.1 (GMT-06:00)","SYS",""
"795","Slot 1","Raising","Major","Demodulator not locked","Mon 17-Aug-2015  08:11:51.2 (GMT-06:00)","SYS",""
"796","Slot 1","Clearing","Cleared","Demodulator not locked","Mon 17-Aug-2015  08:11:51.4 (GMT-06:00)","SYS",""
"797","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Mon 17-Aug-2015  08:11:52.1 (GMT-06:00)","SYS",""
"798","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Mon 17-Aug-2015  08:12:01.1 (GMT-06:00)","SYS",""
"799","Slot 1","Raising","Major","Demodulator not locked","Mon 17-Aug-2015  10:41:16.8 (GMT-06:00)","SYS",""
"800","Slot 1","Clearing","Cleared","Demodulator not locked","Mon 17-Aug-2015  10:41:17.0 (GMT-06:00)","SYS",""
"801","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Mon 17-Aug-2015  10:41:17.1 (GMT-06:00)","SYS",""
"802","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Mon 17-Aug-2015  10:41:27.1 (GMT-06:00)","SYS",""
"803","Slot 1","Raising","Major","Demodulator not locked","Mon 17-Aug-2015  11:02:38.6 (GMT-06:00)","SYS",""
"804","Slot 1","Clearing","Cleared","Demodulator not locked","Mon 17-Aug-2015  11:02:38.8 (GMT-06:00)","SYS",""
"805","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Mon 17-Aug-2015  11:02:40.1 (GMT-06:00)","SYS",""
"806","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Mon 17-Aug-2015  11:02:49.1 (GMT-06:00)","SYS",""
"807","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Mon 17-Aug-2015  11:26:20.1 (GMT-06:00)","SYS",""
"808","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Mon 17-Aug-2015  11:26:29.1 (GMT-06:00)","SYS",""
"809","Slot 1","Raising","Major","Demodulator not locked","Mon 17-Aug-2015  12:07:11.0 (GMT-06:00)","SYS",""
"810","Slot 1","Raising","Critical","Traffic path down","Mon 17-Aug-2015  12:07:11.0 (GMT-06:00)","SYS",""
"811","Slot 1","Raising","Warning","10-3 BER threshold exceeded","Mon 17-Aug-2015  12:07:11.0 (GMT-06:00)","SYS",""
"812","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Mon 17-Aug-2015  12:07:11.0 (GMT-06:00)","SYS",""
"813","Slot 3","Raising","Major","DPP channel link down","Mon 17-Aug-2015  12:07:11.2 (GMT-06:00)","SYS",""
"814","Slot 1","Clearing","Cleared","Demodulator not locked","Mon 17-Aug-2015  12:07:11.4 (GMT-06:00)","SYS",""
"815","Slot 3","Clearing","Cleared","DPP channel link down","Mon 17-Aug-2015  12:07:12.2 (GMT-06:00)","SYS",""
"816","Slot 1","Clearing","Cleared","10-3 BER threshold exceeded","Mon 17-Aug-2015  12:07:13.0 (GMT-06:00)","SYS",""
"817","Slot 1","Clearing","Cleared","Traffic path down","Mon 17-Aug-2015  12:07:13.5 (GMT-06:00)","SYS",""
"818","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Mon 17-Aug-2015  12:07:22.0 (GMT-06:00)","SYS",""
"819","Slot 1","Raising","Major","Demodulator not locked","Mon 17-Aug-2015  21:30:53.0 (GMT-06:00)","SYS",""
"820","Slot 1","Clearing","Cleared","Demodulator not locked","Mon 17-Aug-2015  21:30:53.2 (GMT-06:00)","SYS",""
"821","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Mon 17-Aug-2015  21:30:54.0 (GMT-06:00)","SYS",""
"822","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Mon 17-Aug-2015  21:31:03.0 (GMT-06:00)","SYS",""
"823","Slot 1","Raising","Major","Demodulator not locked","Tue 18-Aug-2015  18:00:57.4 (GMT-06:00)","SYS",""
"824","Slot 1","Clearing","Cleared","Demodulator not locked","Tue 18-Aug-2015  18:00:57.8 (GMT-06:00)","SYS",""
"825","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Tue 18-Aug-2015  18:00:59.0 (GMT-06:00)","SYS",""
"826","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Tue 18-Aug-2015  18:01:08.0 (GMT-06:00)","SYS",""
"827","Slot 1","Raising","Major","Demodulator not locked","Tue 18-Aug-2015  20:25:14.4 (GMT-06:00)","SYS",""
"828","Slot 1","Clearing","Cleared","Demodulator not locked","Tue 18-Aug-2015  20:25:14.8 (GMT-06:00)","SYS",""
"829","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Tue 18-Aug-2015  20:25:16.0 (GMT-06:00)","SYS",""
"830","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Tue 18-Aug-2015  20:25:25.0 (GMT-06:00)","SYS",""
"831","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Wed 19-Aug-2015  15:19:57.0 (GMT-06:00)","SYS",""
"832","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Wed 19-Aug-2015  15:20:06.0 (GMT-06:00)","SYS",""
"833","Slot 1","Raising","Major","Demodulator not locked","Wed 19-Aug-2015  16:57:51.4 (GMT-06:00)","SYS",""
"834","Slot 1","Clearing","Cleared","Demodulator not locked","Wed 19-Aug-2015  16:57:51.6 (GMT-06:00)","SYS",""
"835","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Wed 19-Aug-2015  16:57:53.0 (GMT-06:00)","SYS",""
"836","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Wed 19-Aug-2015  16:58:02.0 (GMT-06:00)","SYS",""
"837","Slot 1","Raising","Major","Demodulator not locked","Thu 20-Aug-2015  21:11:08.1 (GMT-06:00)","SYS",""
"838","Slot 1","Raising","Critical","Traffic path down","Thu 20-Aug-2015  21:11:08.2 (GMT-06:00)","SYS",""
"839","Slot 1","Clearing","Cleared","Demodulator not locked","Thu 20-Aug-2015  21:11:08.7 (GMT-06:00)","SYS",""
